,holiday,snow_1h,weather_main,weather_description,holiday_binary,temp_celsius,quarter,work_status,snow_1h_cumsum,traffic_volume
2016-09-13 02:00:00,7,0.0,1,19,0,0.6960107978404322,3,0,0.0,250
2016-09-13 03:00:00,7,0.0,6,13,0,0.6858128374325136,3,0,0.0,331
2016-09-13 04:00:00,7,0.0,1,24,0,0.6682663467306539,3,0,0.0,842
2016-09-13 05:00:00,7,0.0,0,27,0,0.6562687462507496,3,0,0.0,2846
2016-09-13 06:00:00,7,0.0,0,27,0,0.6312237552489506,3,0,0.0,5605
2016-09-13 07:00:00,7,0.0,0,27,0,0.6264247150569892,3,0,0.0,6057
2016-09-13 08:00:00,7,0.0,0,27,0,0.6333233353329336,3,0,0.0,5628
2016-09-13 09:00:00,7,0.0,0,27,0,0.6453209358128378,3,1,0.0,5337
2016-09-13 10:00:00,7,0.0,0,27,0,0.649820035992802,3,1,0.0,4313
2016-09-13 11:00:00,7,0.0,0,27,0,0.6709658068386324,3,1,0.0,4405
2016-09-13 12:00:00,7,0.0,1,24,0,0.6868626274745052,3,1,0.0,4706
2016-09-13 13:00:00,7,0.0,1,24,0,0.6994601079784041,3,1,0.0,4666
2016-09-13 14:00:00,7,0.0,0,27,0,0.711157768446311,3,1,0.0,4928
2016-09-13 15:00:00,7,0.0,1,2,0,0.7155068986202764,3,1,0.0,5467
2016-09-13 16:00:00,7,0.0,0,27,0,0.7077084583083382,3,1,0.0,6290
2016-09-13 17:00:00,7,0.0,0,27,0,0.7029094181163767,3,1,0.0,6013
2016-09-13 18:00:00,7,0.0,1,2,0,0.6877624475104981,3,0,0.0,4300
2016-09-13 19:00:00,7,0.0,4,7,0,0.676514697060588,3,0,0.0,3138
2016-09-13 19:00:00,7,0.0,6,13,0,0.676514697060588,3,0,0.0,3138
2016-09-13 20:00:00,7,0.0,6,13,0,0.6525194961007796,3,0,0.0,2747
2016-09-13 21:00:00,7,0.0,2,11,0,0.6463707258548294,3,0,0.0,2290
2016-09-13 22:00:00,7,0.0,0,27,0,0.6381223755248951,3,0,0.0,1688
2016-09-13 23:00:00,7,0.0,1,24,0,0.6349730053989207,3,0,0.0,990
2016-09-14 00:00:00,7,0.0,0,27,0,0.6337732453509296,3,0,0.0,558
2016-09-14 01:00:00,7,0.0,0,27,0,0.6232753449310138,3,0,0.0,343
2016-09-14 02:00:00,7,0.0,0,27,0,0.6099280143971207,3,0,0.0,252
2016-09-14 03:00:00,7,0.0,0,27,0,0.5907318536292738,3,0,0.0,342
2016-09-14 04:00:00,7,0.0,0,27,0,0.5779844031193764,3,0,0.0,857
2016-09-14 05:00:00,7,0.0,0,27,0,0.5665866826634677,3,0,0.0,2857
2016-09-14 06:00:00,7,0.0,0,27,0,0.5613377324535094,3,0,0.0,5493
2016-09-14 07:00:00,7,0.0,0,27,0,0.551889622075585,3,0,0.0,6304
2016-09-14 08:00:00,7,0.0,0,27,0,0.5602879424115178,3,0,0.0,5905
2016-09-14 09:00:00,7,0.0,0,27,0,0.5949310137972408,3,1,0.0,5059
2016-09-14 10:00:00,7,0.0,0,27,0,0.6258248350329936,3,1,0.0,4465
2016-09-14 11:00:00,7,0.0,0,27,0,0.6675164967006597,3,1,0.0,4507
2016-09-14 12:00:00,7,0.0,4,7,0,0.6928614277144569,3,1,0.0,4706
2016-09-14 13:00:00,7,0.0,1,4,0,0.7120575884823037,3,1,0.0,4632
2016-09-14 14:00:00,7,0.0,0,27,0,0.7254049190161967,3,1,0.0,4953
2016-09-14 15:00:00,7,0.0,0,27,0,0.7387522495500898,3,1,0.0,5270
2016-09-14 16:00:00,7,0.0,0,27,0,0.7497000599880025,3,1,0.0,6152
2016-09-14 17:00:00,7,0.0,0,27,0,0.7480503899220154,3,1,0.0,5646
2016-09-14 18:00:00,7,0.0,0,27,0,0.7374025194961009,3,0,0.0,4347
2016-09-14 19:00:00,7,0.0,0,27,0,0.7147570485902822,3,0,0.0,3154
2016-09-14 20:00:00,7,0.0,0,27,0,0.6754649070185965,3,0,0.0,2895
2016-09-14 21:00:00,7,0.0,0,27,0,0.6523695260947809,3,0,0.0,2317
2016-09-14 22:00:00,7,0.0,0,27,0,0.6415716856628678,3,0,0.0,1613
2016-09-14 23:00:00,7,0.0,0,27,0,0.6390221955608879,3,0,0.0,1007
2016-09-15 00:00:00,7,0.0,0,27,0,0.6267246550689864,3,0,0.0,546
2016-09-15 01:00:00,7,0.0,1,24,0,0.6271745650869824,3,0,0.0,347
2016-09-15 02:00:00,7,0.0,0,27,0,0.6255248950209963,3,0,0.0,255
2016-09-15 03:00:00,7,0.0,0,27,0,0.6279244151169766,3,0,0.0,359
2016-09-15 04:00:00,7,0.0,1,2,0,0.6402219556088782,3,0,0.0,865
2016-09-15 05:00:00,7,0.0,1,19,0,0.649820035992802,3,0,0.0,2809
2016-09-15 06:00:00,7,0.0,1,19,0,0.6592681463707263,3,0,0.0,4885
2016-09-15 07:00:00,7,0.0,1,19,0,0.665266946610678,3,0,0.0,6329
2016-09-15 08:00:00,7,0.0,1,19,0,0.6778644271145768,3,0,0.0,5919
2016-09-15 09:00:00,7,0.0,1,19,0,0.6967606478704264,3,1,0.0,5020
2016-09-15 10:00:00,7,0.0,6,18,0,0.7230053989202164,3,1,0.0,4366
2016-09-15 11:00:00,7,0.0,6,18,0,0.7429514097180566,3,1,0.0,4549
2016-09-15 12:00:00,7,0.0,10,21,0,0.7628974205158968,3,1,0.0,4857
2016-09-15 13:00:00,7,0.0,6,13,0,0.7739952009598081,3,1,0.0,4650
2016-09-15 14:00:00,7,0.0,6,18,0,0.7847930413917222,3,1,0.0,5164
2016-09-15 15:00:00,7,0.0,6,9,0,0.7799940011997598,3,1,0.0,5705
2016-09-15 16:00:00,7,0.0,6,9,0,0.7547990401919621,3,1,0.0,5340
2016-09-15 17:00:00,7,0.0,6,9,0,0.7281043791241752,3,1,0.0,5272
2016-09-15 17:00:00,7,0.0,5,17,0,0.7281043791241752,3,1,0.0,5272
2016-09-15 17:00:00,7,0.0,10,31,0,0.7281043791241752,3,1,0.0,5272
2016-09-15 18:00:00,7,0.0,6,9,0,0.7107078584283141,3,0,0.0,4024
2016-09-15 18:00:00,7,0.0,5,17,0,0.7107078584283141,3,0,0.0,4024
2016-09-15 18:00:00,7,0.0,10,33,0,0.7107078584283141,3,0,0.0,4024
2016-09-15 19:00:00,7,0.0,6,9,0,0.7083083383323338,3,0,0.0,3020
2016-09-15 19:00:00,7,0.0,5,17,0,0.7083083383323338,3,0,0.0,3020
2016-09-15 19:00:00,7,0.0,10,23,0,0.7083083383323338,3,0,0.0,3020
2016-09-15 20:00:00,7,0.0,6,9,0,0.706958608278344,3,0,0.0,2514
2016-09-15 20:00:00,7,0.0,5,17,0,0.706958608278344,3,0,0.0,2514
2016-09-15 21:00:00,7,0.0,6,9,0,0.7072585482903422,3,0,0.0,2385
2016-09-15 22:00:00,7,0.0,6,18,0,0.7039592081583682,3,0,0.0,2225
2016-09-15 23:00:00,7,0.0,5,17,0,0.6972105578884223,3,0,0.0,1161
2016-09-16 00:00:00,7,0.0,5,17,0,0.6940611877624479,3,0,0.0,648
2016-09-16 00:00:00,7,0.0,3,5,0,0.6940611877624479,3,0,0.0,648
2016-09-16 01:00:00,7,0.0,5,17,0,0.6921115776844635,3,0,0.0,397
2016-09-16 02:00:00,7,0.0,3,5,0,0.6907618476304739,3,0,0.0,257
2016-09-16 02:00:00,7,0.0,5,17,0,0.6907618476304739,3,0,0.0,257
2016-09-16 03:00:00,7,0.0,5,17,0,0.6913617276544693,3,0,0.0,358
2016-09-16 03:00:00,7,0.0,3,5,0,0.6913617276544693,3,0,0.0,358
2016-09-16 04:00:00,7,0.0,5,17,0,0.691961607678464,3,0,0.0,826
2016-09-16 05:00:00,7,0.0,5,17,0,0.6933113377324537,3,0,0.0,2707
2016-09-16 06:00:00,7,0.0,6,18,0,0.6916616676664668,3,0,0.0,5391
2016-09-16 07:00:00,7,0.0,1,2,0,0.6901619676064792,3,0,0.0,6261
2016-09-16 08:00:00,7,0.0,1,19,0,0.6964607078584282,3,0,0.0,5660
2016-09-16 09:00:00,7,0.0,6,13,0,0.7041091781643669,3,1,0.0,4817
2016-09-16 10:00:00,7,0.0,10,21,0,0.7146070785842836,3,1,0.0,4416
2016-09-16 11:00:00,7,0.0,6,13,0,0.7215056988602281,3,1,0.0,4801
2016-09-16 12:00:00,7,0.0,1,19,0,0.7392021595680867,3,1,0.0,4772
2016-09-16 13:00:00,7,0.0,1,19,0,0.7531493701259752,3,1,0.0,4711
2016-09-16 14:00:00,7,0.0,1,19,0,0.7693461307738453,3,1,0.0,4989
2016-09-16 15:00:00,7,0.0,1,2,0,0.780293941211758,3,1,0.0,5596
2016-09-16 16:00:00,7,0.0,1,2,0,0.7906418716256752,3,1,0.0,6020
2016-09-16 17:00:00,7,0.0,1,2,0,0.7948410317936412,3,1,0.0,4502
2016-09-16 18:00:00,7,0.0,6,18,0,0.7910917816436712,3,0,0.0,3460
2016-09-16 19:00:00,7,0.0,10,21,0,0.7702459508098382,3,0,0.0,3206
2016-09-16 20:00:00,7,0.0,6,18,0,0.739052189562088,3,0,0.0,2830
2016-09-16 21:00:00,7,0.0,1,24,0,0.7243551289742053,3,0,0.0,2650
2016-09-16 22:00:00,7,0.0,6,18,0,0.7161067786442711,3,0,0.0,1973
2016-09-16 23:00:00,7,0.0,0,27,0,0.7026094781043793,3,0,0.0,1238
2016-09-17 00:00:00,7,0.0,6,18,0,0.6978104379124179,3,0,0.0,1193
2016-09-17 01:00:00,7,0.0,5,17,0,0.6882123575284941,3,0,0.0,800
2016-09-17 02:00:00,7,0.0,0,27,0,0.6778644271145768,3,0,0.0,512
2016-09-17 03:00:00,7,0.0,0,27,0,0.6777144571085781,3,0,0.0,391
2016-09-17 04:00:00,7,0.0,0,27,0,0.6708158368326337,3,0,0.0,422
2016-09-17 05:00:00,7,0.0,1,24,0,0.6664667066586681,3,0,0.0,704
2016-09-17 06:00:00,7,0.0,1,19,0,0.6582183563287339,3,0,0.0,1580
2016-09-17 07:00:00,7,0.0,1,2,0,0.6583683263347335,3,0,0.0,2430
2016-09-17 08:00:00,7,0.0,5,17,0,0.6679664067186565,3,0,0.0,3364
2016-09-17 09:00:00,7,0.0,1,19,0,0.6754649070185965,3,1,0.0,3916
2016-09-17 10:00:00,7,0.0,5,17,0,0.6838632273545293,3,1,0.0,4235
2016-09-17 11:00:00,7,0.0,6,13,0,0.6987102579484107,3,1,0.0,4776
2016-09-17 12:00:00,7,0.0,1,24,0,0.7108578284343136,3,1,0.0,4813
2016-09-17 13:00:00,7,0.0,1,24,0,0.7299040191961609,3,1,0.0,4408
2016-09-17 14:00:00,7,0.0,0,27,0,0.7508998200359926,3,1,0.0,4487
2016-09-17 15:00:00,7,0.0,0,27,0,0.7571985602879425,3,1,0.0,4342
2016-09-17 16:00:00,7,0.0,0,27,0,0.7676964607078584,3,1,0.0,4459
2016-09-17 17:00:00,7,0.0,0,27,0,0.7667966406718655,3,1,0.0,4636
2016-09-17 18:00:00,7,0.0,0,27,0,0.7612477504499098,3,0,0.0,4019
2016-09-17 19:00:00,7,0.0,0,27,0,0.7314037192561492,3,0,0.0,3592
2016-09-17 20:00:00,7,0.0,0,27,0,0.6772645470905821,3,0,0.0,3258
2016-09-17 21:00:00,7,0.0,0,27,0,0.6457708458308338,3,0,0.0,2932
2016-09-17 22:00:00,7,0.0,5,17,0,0.6328734253149367,3,0,0.0,3029
2016-09-17 23:00:00,7,0.0,0,27,0,0.6274745050989806,3,0,0.0,2984
2016-09-18 00:00:00,7,0.0,0,27,0,0.6234253149370125,3,0,0.0,1617
2016-09-18 01:00:00,7,0.0,0,27,0,0.6204259148170366,3,0,0.0,939
2016-09-18 02:00:00,7,0.0,5,17,0,0.6171265746850635,3,0,0.0,623
2016-09-18 03:00:00,7,0.0,5,17,0,0.618176364727055,3,0,0.0,391
2016-09-18 04:00:00,7,0.0,5,17,0,0.6160767846430719,3,0,0.0,422
2016-09-18 05:00:00,7,0.0,5,17,0,0.6234253149370125,3,0,0.0,666
2016-09-18 06:00:00,7,0.0,0,27,0,0.6291241751649668,3,0,0.0,1204
2016-09-18 07:00:00,7,0.0,0,27,0,0.6295740851829636,3,0,0.0,1794
2016-09-18 08:00:00,7,0.0,0,27,0,0.6549190161967609,3,0,0.0,2948
2016-09-18 09:00:00,7,0.0,0,27,0,0.6930113977204564,3,1,0.0,3422
2016-09-18 10:00:00,7,0.0,0,27,0,0.706058788242352,3,1,0.0,3759
2016-09-18 13:00:00,7,0.0,0,27,0,0.8155368926214756,3,1,0.0,4835
2016-09-18 14:00:00,7,0.0,1,2,0,0.8347330533893225,3,1,0.0,4933
2016-09-18 15:00:00,7,0.0,0,27,0,0.8464307138572285,3,1,0.0,4959
2016-09-18 16:00:00,7,0.0,0,27,0,0.8548290341931613,3,1,0.0,5053
2016-09-18 17:00:00,7,0.0,0,27,0,0.8485302939412123,3,1,0.0,4609
2016-09-18 18:00:00,7,0.0,0,27,0,0.8366826634673068,3,0,0.0,4223
2016-09-18 19:00:00,7,0.0,6,13,0,0.8120875824835038,3,0,0.0,3201
2016-09-18 20:00:00,7,0.0,1,2,0,0.8008398320335937,3,0,0.0,2494
2016-09-18 21:00:00,7,0.0,0,27,0,0.7841931613677267,3,0,0.0,2110
2016-09-18 22:00:00,7,0.0,0,27,0,0.7783443311337737,3,0,0.0,1671
2016-09-18 23:00:00,7,0.0,0,27,0,0.7738452309538095,3,0,0.0,1712
2016-09-19 00:00:00,7,0.0,0,27,0,0.7730953809238154,3,0,0.0,757
2016-09-19 01:00:00,7,0.0,0,27,0,0.7595980803839236,3,0,0.0,482
2016-09-19 02:00:00,7,0.0,0,27,0,0.7499999999999998,3,0,0.0,354
2016-09-19 03:00:00,7,0.0,0,27,0,0.7363527294541095,3,0,0.0,387
2016-09-19 04:00:00,7,0.0,0,1,0,0.7123575284943011,3,0,0.0,969
2016-09-19 05:00:00,7,0.0,0,1,0,0.7062087582483507,3,0,0.0,2845
2016-09-19 06:00:00,7,0.0,0,1,0,0.7057588482303538,3,0,0.0,5615
2016-09-19 07:00:00,7,0.0,0,1,0,0.703209358128374,3,0,0.0,6298
2016-09-19 08:00:00,7,0.0,0,1,0,0.7089082183563292,3,0,0.0,5294
2016-09-19 09:00:00,7,0.0,0,1,0,0.7173065386922621,3,1,0.0,4728
2016-09-19 10:00:00,7,0.0,0,1,0,0.6958608278344336,3,1,0.0,4189
2016-09-19 11:00:00,7,0.0,6,13,0,0.6879124175164967,3,1,0.0,4343
2016-09-19 12:00:00,7,0.0,0,27,0,0.7508998200359926,3,1,0.0,4215
2016-09-19 13:00:00,7,0.0,0,27,0,0.7972405518896224,3,1,0.0,4199
2016-09-19 14:00:00,7,0.0,1,2,0,0.8171865626874626,3,1,0.0,4442
2016-09-19 15:00:00,7,0.0,0,1,0,0.8426814637072584,3,1,0.0,4944
2016-09-19 16:00:00,7,0.0,0,1,0,0.8212357528494298,3,1,0.0,6078
2016-09-19 17:00:00,7,0.0,0,1,0,0.8198860227954411,3,1,0.0,5500
2016-09-19 18:00:00,7,0.0,0,1,0,0.8030893821235754,3,0,0.0,4047
2016-09-19 19:00:00,7,0.0,0,1,0,0.7477504499100182,3,0,0.0,3137
2016-09-19 20:00:00,7,0.0,0,1,0,0.708158368326335,3,0,0.0,2372
2016-09-19 21:00:00,7,0.0,0,1,0,0.6775644871025795,3,0,0.0,2073
2016-09-19 22:00:00,7,0.0,0,1,0,0.6643671265746852,3,0,0.0,1446
2016-09-19 23:00:00,7,0.0,0,1,0,0.6579184163167366,3,0,0.0,898
2016-09-20 00:00:00,7,0.0,0,1,0,0.6418716256748651,3,0,0.0,578
2016-09-20 01:00:00,7,0.0,0,1,0,0.6393221355728853,3,0,0.0,396
2016-09-20 02:00:00,7,0.0,0,1,0,0.6309238152369524,3,0,0.0,391
2016-09-20 03:00:00,7,0.0,0,1,0,0.6265746850629877,3,0,0.0,518
2016-09-20 04:00:00,7,0.0,0,1,0,0.626124775044991,3,0,0.0,1116
2016-09-20 05:00:00,7,0.0,0,1,0,0.6208758248350335,3,0,0.0,3176
2016-09-20 06:00:00,7,0.0,1,24,0,0.626124775044991,3,0,0.0,5904
2016-09-20 07:00:00,7,0.0,1,24,0,0.6241751649670066,3,0,0.0,5887
2016-09-20 08:00:00,7,0.0,1,24,0,0.643221355728854,3,0,0.0,6224
2016-09-20 10:00:00,7,0.0,1,4,0,0.669016196760648,3,1,0.0,4438
2016-09-20 11:00:00,7,0.0,1,4,0,0.7573485302939411,3,1,0.0,4220
2016-09-20 12:00:00,7,0.0,0,1,0,0.7589982003599282,3,1,0.0,4415
2016-09-20 13:00:00,7,0.0,0,1,0,0.7637972405518897,3,1,0.0,4351
2016-09-20 14:00:00,7,0.0,0,1,0,0.8308338332333538,3,1,0.0,4451
2016-09-20 15:00:00,7,0.0,1,4,0,0.8444811037792441,3,1,0.0,4928
2016-09-20 16:00:00,7,0.0,1,4,0,0.8258848230353928,3,1,0.0,6356
2016-09-20 17:00:00,7,0.0,1,4,0,0.8237852429514098,3,1,0.0,6026
2016-09-20 18:00:00,7,0.0,1,24,0,0.797840431913617,3,0,0.0,4469
2016-09-20 19:00:00,7,0.0,1,24,0,0.7772945410917822,3,0,0.0,3233
2016-09-20 20:00:00,7,0.0,1,24,0,0.7552489502099581,3,0,0.0,2755
2016-09-20 21:00:00,7,0.0,6,13,0,0.7462507498500298,3,0,0.0,2298
2016-09-20 22:00:00,7,0.0,6,13,0,0.7431013797240553,3,0,0.0,1550
2016-09-20 23:00:00,7,0.0,6,13,0,0.7365026994601082,3,0,0.0,997
2016-09-21 00:00:00,7,0.0,6,13,0,0.7333533293341337,3,0,0.0,448
2016-09-21 01:00:00,7,0.0,6,13,0,0.7173065386922621,3,0,0.0,311
2016-09-21 02:00:00,7,0.0,6,13,0,0.7114577084583082,3,0,0.0,239
2016-09-21 03:00:00,7,0.0,0,1,0,0.7074085182963409,3,0,0.0,335
2016-09-21 04:00:00,7,0.0,0,1,0,0.7024595080983808,3,0,0.0,853
2016-09-21 05:00:00,7,0.0,0,1,0,0.702759448110378,3,0,0.0,2821
2016-09-21 06:00:00,7,0.0,0,1,0,0.6946610677864425,3,0,0.0,5631
2016-09-21 07:00:00,7,0.0,0,1,0,0.6945110977804438,3,0,0.0,6419
2016-09-21 08:00:00,7,0.0,0,1,0,0.6762147570485907,3,0,0.0,6011
2016-09-21 09:00:00,7,0.0,1,19,0,0.691961607678464,3,1,0.0,5086
2016-09-21 10:00:00,7,0.0,1,19,0,0.6943611277744453,3,1,0.0,4325
2016-09-21 11:00:00,7,0.0,6,13,0,0.6981103779244152,3,1,0.0,4557
2016-09-21 12:00:00,7,0.0,6,13,0,0.7589382123575283,3,1,0.0,4654
2016-09-21 13:00:00,7,0.0,6,13,0,0.7589382123575283,3,1,0.0,4499
2016-09-21 14:00:00,7,0.0,6,13,0,0.7589382123575283,3,1,0.0,4827
2016-09-21 15:00:00,7,0.0,1,2,0,0.6956358728254347,3,1,0.0,5365
2016-09-21 15:00:00,7,0.0,1,2,0,0.6956358728254347,3,1,0.0,5365
2016-09-21 16:00:00,7,0.0,1,2,0,0.6956358728254347,3,1,0.0,6395
2016-09-21 17:00:00,7,0.0,6,13,0,0.7264547090581882,3,1,0.0,5899
2016-09-21 18:00:00,7,0.0,6,18,0,0.7047090581883624,3,0,0.0,4258
2016-09-21 19:00:00,7,0.0,6,18,0,0.7243551289742053,3,0,0.0,3164
2016-09-21 21:00:00,7,0.0,6,9,0,0.7029094181163767,3,0,0.0,2086
2016-09-21 22:00:00,7,0.0,6,9,0,0.7021595680863826,3,0,0.0,1329
2016-09-21 23:00:00,7,0.0,6,13,0,0.6996100779844036,3,0,0.0,793
2016-09-22 00:00:00,7,0.0,6,18,0,0.6940611877624479,3,0,0.0,444
2016-09-22 01:00:00,7,0.0,6,9,0,0.697360527894421,3,0,0.0,291
2016-09-22 02:00:00,7,0.0,6,18,0,0.6961607678464309,3,0,0.0,218
2016-09-22 03:00:00,7,0.0,6,13,0,0.7002099580083982,3,0,0.0,313
2016-09-22 04:00:00,7,0.0,6,13,0,0.6991601679664067,3,0,0.0,900
2016-09-22 05:00:00,7,0.0,6,18,0,0.6970605878824238,3,0,0.0,2758
2016-09-22 06:00:00,7,0.0,6,18,0,0.6933113377324537,3,0,0.0,5559
2016-09-22 07:00:00,7,0.0,1,2,0,0.6930113977204564,3,0,0.0,5868
2016-09-22 08:00:00,7,0.0,1,2,0,0.6895620875824837,3,0,0.0,5456
2016-09-22 09:00:00,7,0.0,6,13,0,0.6925614877024595,3,1,0.0,4769
2016-09-22 10:00:00,7,0.0,6,13,0,0.6978104379124179,3,1,0.0,4434
2016-09-22 11:00:00,7,0.0,6,13,0,0.7083083383323338,3,1,0.0,4452
2016-09-22 12:00:00,7,0.0,6,13,0,0.7051589682063593,3,1,0.0,4524
2016-09-22 13:00:00,7,0.0,6,13,0,0.7269046190761851,3,1,0.0,4671
2016-09-22 14:00:00,7,0.0,1,19,0,0.717006598680264,3,1,0.0,5030
2016-09-22 15:00:00,7,0.0,1,19,0,0.7189562087582483,3,1,0.0,5470
2016-09-22 16:00:00,7,0.0,1,19,0,0.7158068386322738,3,1,0.0,6597
2016-09-22 17:00:00,7,0.0,6,18,0,0.697360527894421,3,1,0.0,5934
2016-09-22 18:00:00,7,0.0,6,18,0,0.6925614877024595,3,0,0.0,4449
2016-09-22 19:00:00,7,0.0,6,18,0,0.6921115776844635,3,0,0.0,3058
2016-09-22 20:00:00,7,0.0,6,18,0,0.6811637672465508,3,0,0.0,2462
2016-09-22 21:00:00,7,0.0,6,18,0,0.6828134373125379,3,0,0.0,2036
2016-09-22 22:00:00,7,0.0,6,18,0,0.6843131373725253,3,0,0.0,1155
2016-09-22 23:00:00,7,0.0,6,13,0,0.6795140971805639,3,0,0.0,854
2016-09-23 00:00:00,7,0.0,6,13,0,0.6709658068386324,3,0,0.0,624
2016-09-23 01:00:00,7,0.0,6,13,0,0.6709658068386324,3,0,0.0,379
2016-09-23 02:00:00,7,0.0,6,13,0,0.6649670065986807,3,0,0.0,262
2016-09-23 03:00:00,7,0.0,6,13,0,0.6628674265146968,3,0,0.0,358
2016-09-23 04:00:00,7,0.0,6,13,0,0.6607678464307138,3,0,0.0,781
2016-09-23 05:00:00,7,0.0,6,13,0,0.6628674265146968,3,0,0.0,2617
2016-09-23 06:00:00,7,0.0,6,13,0,0.659868026394721,3,0,0.0,5345
2016-09-23 07:00:00,7,0.0,6,13,0,0.6625674865026995,3,0,0.0,6098
2016-09-23 08:00:00,7,0.0,6,13,0,0.670665866826635,3,0,0.0,4934
2016-09-23 09:00:00,7,0.0,1,2,0,0.6730653869226153,3,1,0.0,4724
2016-09-23 10:00:00,7,0.0,1,2,0,0.6862627474505097,3,1,0.0,4261
2016-09-23 11:00:00,7,0.0,1,2,0,0.7158068386322738,3,1,0.0,4394
2016-09-23 12:00:00,7,0.0,1,24,0,0.7525494901019796,3,1,0.0,4500
2016-09-23 13:00:00,7,0.0,1,24,0,0.7423515296940612,3,1,0.0,4538
2016-09-23 14:00:00,7,0.0,1,19,0,0.7320035992801439,3,1,0.0,4794
2016-09-23 15:00:00,7,0.0,6,9,0,0.7105578884223154,3,1,0.0,5400
2016-09-23 16:00:00,7,0.0,6,18,0,0.7110077984403123,3,1,0.0,5644
2016-09-23 17:00:00,7,0.0,6,18,0,0.7047090581883624,3,1,0.0,5173
2016-09-23 18:00:00,7,0.0,6,18,0,0.7051589682063593,3,0,0.0,4356
2016-09-23 19:00:00,7,0.0,6,13,0,0.6981103779244152,3,0,0.0,3243
2016-09-23 20:00:00,7,0.0,1,19,0,0.6984103179364125,3,0,0.0,2571
2016-09-23 21:00:00,7,0.0,1,19,0,0.6984103179364125,3,0,0.0,2755
2016-09-23 22:00:00,7,0.0,1,19,0,0.7024595080983808,3,0,0.0,2304
2016-09-23 23:00:00,7,0.0,1,19,0,0.7063587282543494,3,0,0.0,1604
2016-09-24 00:00:00,7,0.0,1,19,0,0.7047090581883624,3,0,0.0,1089
2016-09-24 01:00:00,7,0.0,1,19,0,0.7045590881823637,3,0,0.0,793
2016-09-24 02:00:00,7,0.0,6,13,0,0.7047090581883624,3,0,0.0,592
2016-09-24 03:00:00,7,0.0,6,13,0,0.7083083383323338,3,0,0.0,448
2016-09-24 04:00:00,7,0.0,6,13,0,0.7083083383323338,3,0,0.0,514
2016-09-24 05:00:00,7,0.0,6,13,0,0.7078584283143369,3,0,0.0,968
2016-09-24 06:00:00,7,0.0,6,13,0,0.7077084583083382,3,0,0.0,1660
2016-09-24 07:00:00,7,0.0,6,13,0,0.7045590881823637,3,0,0.0,2542
2016-09-24 08:00:00,7,0.0,6,13,0,0.7023095380923821,3,0,0.0,3470
2016-09-24 09:00:00,7,0.0,1,2,0,0.7023095380923821,3,1,0.0,4187
2016-09-24 10:00:00,7,0.0,1,2,0,0.7072585482903422,3,1,0.0,4404
2016-09-24 11:00:00,7,0.0,1,2,0,0.7129574085182966,3,1,0.0,4104
2016-09-24 12:00:00,7,0.0,1,24,0,0.7276544691061793,3,1,0.0,4666
2016-09-24 13:00:00,7,0.0,1,24,0,0.7458008398320338,3,1,0.0,4471
2016-09-24 14:00:00,7,0.0,1,4,0,0.7564487102579484,3,1,0.0,4483
2016-09-24 15:00:00,7,0.0,1,4,0,0.7796940611877625,3,1,0.0,4489
2016-09-24 16:00:00,7,0.0,1,4,0,0.7813437312537496,3,1,0.0,4536
2016-09-24 17:00:00,7,0.0,1,4,0,0.7565986802639469,3,1,0.0,4448
2016-09-24 18:00:00,7,0.0,1,2,0,0.7485002999400123,3,0,0.0,4150
2016-09-24 19:00:00,7,0.0,1,2,0,0.7432513497300539,3,0,0.0,3608
2016-09-24 20:00:00,7,0.0,1,2,0,0.7380023995200965,3,0,0.0,3135
2016-09-24 21:00:00,7,0.0,1,19,0,0.7380023995200965,3,0,0.0,2937
2016-09-24 22:00:00,7,0.0,1,19,0,0.7354529094181166,3,0,0.0,2734
2016-09-24 23:00:00,7,0.0,1,19,0,0.7375524895020996,3,0,0.0,2540
2016-09-25 00:00:00,7,0.0,6,18,0,0.7401019796040794,3,0,0.0,1409
2016-09-25 01:00:00,7,0.0,6,18,0,0.7387522495500898,3,0,0.0,1000
2016-09-25 02:00:00,7,0.0,6,18,0,0.7393521295740852,3,0,0.0,656
2016-09-25 03:00:00,7,0.0,6,13,0,0.7380023995200965,3,0,0.0,412
2016-09-25 04:00:00,7,0.0,6,18,0,0.741601679664067,3,0,0.0,375
2016-09-25 05:00:00,7,0.0,6,18,0,0.7441511697660468,3,0,0.0,541
2016-09-25 06:00:00,7,0.0,6,13,0,0.7320035992801439,3,0,0.0,890
2016-09-25 07:00:00,7,0.0,6,18,0,0.703209358128374,3,0,0.0,1293
2016-09-25 08:00:00,7,0.0,6,18,0,0.6943611277744453,3,0,0.0,1963
2016-09-25 09:00:00,7,0.0,6,18,0,0.6691661667666466,3,1,0.0,2854
2016-09-25 10:00:00,7,0.0,6,18,0,0.6691661667666466,3,1,0.0,3718
2016-09-25 11:00:00,7,0.0,1,4,0,0.701109778044391,3,1,0.0,4191
2016-09-25 12:00:00,7,0.0,1,4,0,0.6916616676664668,3,1,0.0,4587
2016-09-25 13:00:00,7,0.0,1,4,0,0.6879124175164967,3,1,0.0,4246
2016-09-25 14:00:00,7,0.0,1,2,0,0.7072585482903422,3,1,0.0,4118
2016-09-25 15:00:00,7,0.0,1,2,0,0.6942111577684466,3,1,0.0,4787
2016-09-25 16:00:00,7,0.0,6,13,0,0.681913617276545,3,1,0.0,4700
2016-09-25 18:00:00,7,0.0,6,13,0,0.6738152369526095,3,0,0.0,4255
